group,pair_kind,source,target,sample_count,valid_fraction,source_range_p95_p05,target_range_p95_p05,amplitude_ratio_target_over_source,corr_zero_lag,best_lag_seconds,corr_best_lag,best_abs_lag_seconds,corr_best_abs_lag,source_step95_standardized,target_step95_standardized,step95_ratio_target_over_source,measurement_only,stage_gate,mediapipe_advance_ms,flags
pelvis,stage1_pelvis_shape_raw_units,mp_world.hip_mid.z,fused.pelvis.loc.z,1313,0.9931921331316188,0.0001431372067991987,0.0,0.0,nan,nan,nan,nan,nan,0.03212989768265099,0.0,0.0,False,fail,175.5906,flat_target;low_correlation;amplitude_mismatch
pelvis,stage1_pelvis_vertical_hint,mp_body.hip_mid.z,fused.pelvis.loc.z,1316,0.9954614220877458,0.010997243363311485,0.0,0.0,0.20227924701064018,-0.05853019654750824,0.21142979052406355,-0.05853019654750824,0.21142979052406355,0.02767445619832292,0.0,0.0,False,fail,175.5906,flat_target;low_correlation;amplitude_mismatch
shoulders,quest_shoulder_output_measure,quest.left.shoulder.z,fused.left.shoulder.z,1322,1.0,1.5835540771484204,1.5835540771484204,1.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.09637593250324347,0.09637593250324347,1.0,False,pass,175.5906,
shoulders,quest_shoulder_output_measure,quest.right.shoulder.z,fused.right.shoulder.z,1322,1.0,1.597901153564436,1.597901153564436,1.0,1.0,0.0,1.0,0.0,1.0,0.09618143803407381,0.09618143803407381,1.0,False,pass,175.5906,
shoulders,shoulder_conflict_measure,quest.left.shoulder.z,mp_body.left_shoulder.z,1316,0.9954614220877458,1.5835540771484204,4.252151505654268,2.6851950097664585,0.4092118849906065,0.05853019654750824,0.6305194140244107,0.05853019654750824,0.6305194140244107,0.09637593250324347,0.05627728917565474,0.5839350936890885,False,fail,175.5906,low_correlation
shoulders,shoulder_conflict_measure,quest.right.shoulder.z,mp_body.right_shoulder.z,1316,0.9954614220877458,1.597901153564436,3.2227224350999535,2.0168471797589174,0.47651182883938153,0.05853019654750824,0.7706039605180541,0.05853019654750824,0.7706039605180541,0.09618143803407381,0.06111490410207235,0.6354126674673072,False,pass,175.5906,
shoulders,stage2_output_shoulder_compare,mp_body.left_shoulder_lift_from_hips,manny.clavicle_l_lift_from_pelvis,1316,0.9954614220877458,4.253312835277043,0.0,0.0,nan,nan,nan,nan,nan,0.05618389094527293,0.0,0.0,False,fail,175.5906,flat_target;low_correlation;amplitude_mismatch
shoulders,stage2_output_shoulder_compare,mp_body.right_shoulder_lift_from_hips,manny.clavicle_r_lift_from_pelvis,1316,0.9954614220877458,3.2200363442115574,0.0,0.0,nan,nan,nan,nan,nan,0.06121749676160613,0.0,0.0,False,fail,175.5906,flat_target;low_correlation;amplitude_mismatch
shoulders,stage2_shoulder_hint,mp_body.left_shoulder.z,fused.left.shoulder.z,1316,0.9954614220877458,4.252151505654268,1.5835540771484204,0.3724124305172806,0.40921188499060646,-0.05853019654750824,0.6305194140244107,-0.05853019654750824,0.6305194140244107,0.05627728917565474,0.09637593250324347,1.7125190981113425,False,fail,175.5906,low_correlation
shoulders,stage2_shoulder_hint,mp_body.left_shoulder_lift_from_hips,fused.left.shoulder_lift_from_pelvis,1316,0.9954614220877458,4.253312835277043,1.5835540771484418,0.372310746581916,0.25079949522541956,-0.05853019654750824,0.49545974792240777,-0.05853019654750824,0.49545974792240777,0.05618389094527293,0.09637593250324217,1.715365932863552,False,fail,175.5906,low_correlation
