signal,group,source_kind,sample_count,valid_fraction,p05,p50,p95,range_p95_p05,step95_standardized
fused.head.rot.yaw,head,fused,1328,1.0,67.90896711228109,88.901371454636,104.28500676659866,36.376039654317566,0.08613030028573185
fused.left.shoulder.x,shoulders,fused,1328,1.0,-3.6253425945213986,1.5789120207854546,6.579638076884375,10.204980671405774,0.05251385912828771
fused.left.shoulder.y,shoulders,fused,1328,1.0,-170.01876476491316,-166.7892613240562,0.0,170.01876476491316,0.00267334095780471
fused.left.shoulder.z,shoulders,fused,1328,1.0,0.0,140.28933655858452,140.83071725011285,140.83071725011285,0.00329189388702988
fused.left.shoulder_lift_from_pelvis,shoulders,fused,1328,1.0,-91.35414886474612,48.9351876938384,49.47656838536672,140.83071725011285,0.00329189388702988
fused.left.wrist.x,arms_measure_only,fused,1328,1.0,13.727386237246641,24.132525206668028,27.5505631934234,13.82317695617676,0.032629580417096744
fused.left.wrist.y,arms_measure_only,fused,1328,1.0,-172.07427714551312,-167.63176987851483,-159.88024852956158,12.194028615951538,0.04874104277832037
fused.left.wrist.z,arms_measure_only,fused,1328,1.0,87.83965813756402,93.70558488011773,153.80140053868706,65.96174240112305,0.014957636638863969
fused.pelvis.loc.x,pelvis,fused,1328,1.0,0.0,0.0,0.0,0.0,0.0
fused.pelvis.loc.y,pelvis,fused,1328,1.0,-167.75981140136713,-167.75981140136713,-167.75981140136713,0.0,0.0
fused.pelvis.loc.z,pelvis,fused,1328,1.0,91.35414886474612,91.35414886474612,91.35414886474612,0.0,0.0
fused.right.shoulder.x,shoulders,fused,1328,1.0,-9.23668727769172,-3.9159723509720528,0.979448215229156,10.216135492920877,0.05246838608229841
fused.right.shoulder.y,shoulders,fused,1328,1.0,-170.0557277985893,-166.80256508077008,0.0,170.0557277985893,0.0028516719651357843
fused.right.shoulder.z,shoulders,fused,1328,1.0,0.0,140.22183835149224,140.75612542272026,140.75612542272026,0.003388046336983837
fused.right.shoulder_lift_from_pelvis,shoulders,fused,1328,1.0,-91.35414886474612,48.867689486746116,49.401976557974145,140.75612542272026,0.003388046336983837
fused.right.wrist.x,arms_measure_only,fused,1328,1.0,-36.68694233788764,-24.054850815670846,-20.763403080838085,15.923539257049558,0.0461830270035092
fused.right.wrist.y,arms_measure_only,fused,1328,1.0,-173.94670994962078,-167.87858699048383,-157.05149267400128,16.8952172756195,0.04121053700777887
fused.right.wrist.z,arms_measure_only,fused,1328,1.0,89.7434564316314,92.75529038548882,100.48824250340874,10.744786071777341,0.07006905857858535
fused.torso_forward_proxy,torso,fused,1328,1.0,-3.8368905569605714,-0.7052921918006945,15.210502190129091,19.047392747089663,0.0335609960493899
fused.torso_height,torso,fused,1328,1.0,28.46494617018307,40.92904045110244,41.504510219700926,13.039564049517857,0.03084276441850461
fused.torso_side_proxy,torso,fused,1328,1.0,-9.123194878569574,-1.1703691360192463,4.14480151556964,13.267996394139214,0.038042633891888306
hmd.loc.x,head,hmd,1328,1.0,-9.343010138409491,-0.9507351805142117,6.382294870478697,15.725305008888188,0.055974705481707986
hmd.loc.y,head,hmd,1328,1.0,-164.90916667664868,-162.05666588033063,-137.58403681004864,27.325129866600037,0.02984521193397937
hmd.loc.z,head,hmd,1328,1.0,140.9984296524566,161.83771735072548,163.67906158805306,22.680631935596466,0.028732367966296343
hmd.rot.pitch,head,hmd,1328,1.0,-34.00654490181481,-1.8395881485437822,8.4772761777733,42.48382107958811,0.05298392732045535
hmd.rot.roll,head,hmd,1328,1.0,-9.56156164865334,-1.146764788708305,11.186121048565438,20.747682697218778,0.06781493758619064
hmd.rot.yaw,head,hmd,1328,1.0,67.90896711228109,88.901371454636,104.28500676659866,36.376039654317566,0.08613030028573185
manny.clavicle_l.loc.x,shoulders,manny,1328,1.0,1.2064686091380783,1.2064686091380783,1.2064686091380783,0.0,0.0
manny.clavicle_l.loc.y,shoulders,manny,1328,1.0,-1.6602359144109755,-1.6602359144109755,-1.6602359144109755,0.0,0.0
manny.clavicle_l.loc.z,shoulders,manny,1328,1.0,139.33835476913285,139.33835476913285,139.33835476913285,0.0,0.0
manny.clavicle_l_lift_from_pelvis,shoulders,manny,1328,1.0,47.98420590438673,47.98420590438673,47.98420590438673,0.0,0.0
manny.clavicle_r.loc.x,shoulders,manny,1328,1.0,-1.2064699856554548,-1.2064699856554548,-1.2064699856554548,0.0,0.0
manny.clavicle_r.loc.y,shoulders,manny,1328,1.0,-1.6602404593463405,-1.6602404593463405,-1.6602404593463405,0.0,0.0
manny.clavicle_r.loc.z,shoulders,manny,1328,1.0,139.33800114202862,139.33800114202862,139.33800114202862,0.0,0.0
manny.clavicle_r_lift_from_pelvis,shoulders,manny,1328,1.0,47.983852277282494,47.983852277282494,47.983852277282494,0.0,0.0
manny.hand_l.loc.x,arms_measure_only,manny,1328,1.0,21.47444881625761,26.035400176374235,45.63039962121542,24.155950804957808,0.024882183638429464
manny.hand_l.loc.y,arms_measure_only,manny,1328,1.0,-7.589027521123373,6.4060289095342995,15.061253181452628,22.650280702576,0.037098671015346925
manny.hand_l.loc.z,arms_measure_only,manny,1328,1.0,87.1905300435095,89.73950879072567,99.77891975755263,12.588389714043132,0.041554237486809906
manny.hand_r.loc.x,arms_measure_only,manny,1328,1.0,-29.963119807416362,-23.213892308692692,-18.06875641616677,11.894363391249591,0.057468409367359086
manny.hand_r.loc.y,arms_measure_only,manny,1328,1.0,-18.800138424945203,4.78066678755313,8.573685963833865,27.37382438877907,0.02526566324905744
manny.hand_r.loc.z,arms_measure_only,manny,1328,1.0,87.61749571134511,89.33727442921722,110.01506704351306,22.397571332167942,0.017147168579987854
manny.head.loc.x,head,manny,1328,1.0,0.00041459030115431617,0.0004145903011560925,0.0004145903011560925,1.7763568394002505e-15,0.0
manny.head.loc.y,head,manny,1328,1.0,0.8552774016436615,0.8552774016436615,0.8552774016436615,0.0,0.0
manny.head.loc.z,head,manny,1328,1.0,155.79384923667322,155.79384923667322,155.79384923667322,0.0,0.0
manny.head.local_rot.pitch,head,manny,1328,1.0,-2.81853004607024e-15,-2.5829457307490028e-15,-2.5829457307490028e-15,2.3558431532123736e-16,0.0
manny.head.local_rot.roll,head,manny,1328,1.0,-9.329945960452399e-15,-9.329945960452399e-15,-9.30624115105209e-15,2.370480940030941e-17,0.0
manny.head.local_rot.yaw,head,manny,1328,1.0,-11.491677251731378,-11.491677251731378,-11.491677251731376,1.7763568394002505e-15,0.0
manny.pelvis.loc.x,pelvis,manny,1328,1.0,0.0,0.0,0.0,0.0,0.0
manny.pelvis.loc.y,pelvis,manny,1328,1.0,2.2401885986328693,2.2401885986328693,2.2401885986328693,0.0,0.0
manny.pelvis.loc.z,pelvis,manny,1328,1.0,91.35414886474612,91.35414886474612,91.35414886474612,0.0,0.0
manny.spine_03.loc.x,torso,manny,1328,1.0,-5.773159728050814e-15,-5.773159728050814e-15,-5.773159728050814e-15,0.0,0.0
manny.spine_03.loc.y,torso,manny,1328,1.0,3.9967579524452503,3.9967579524452503,3.9967579524452503,0.0,0.0
manny.spine_03.loc.z,torso,manny,1328,1.0,107.90123801063885,107.90123801063885,107.90123801063885,0.0,0.0
manny.torso_height,torso,manny,1328,1.0,16.547089145892727,16.547089145892727,16.547089145892727,0.0,0.0
mp_body.ankle_mid.x,lower_body_measure_only,mp_body,1328,1.0,-35.47111417046792,7.405078239512004,10.145622005007853,45.61673617547577,0.024102953328829654
mp_body.ankle_mid.y,lower_body_measure_only,mp_body,1328,1.0,-18.302296684908338,-16.02100475875237,23.21152219237735,41.513818877285686,0.019782095185006423
mp_body.ankle_mid.z,lower_body_measure_only,mp_body,1328,1.0,-72.68926829099655,-71.8857690691948,12.03256388660518,84.72183217760173,0.0214508507754239
mp_body.ear_mid.x,head_mp_diagnostic,mp_body,1328,1.0,-20.352450844449717,-4.936693349254258,51.1384132913155,71.49086413576522,0.009857122833205896
mp_body.ear_mid.y,head_mp_diagnostic,mp_body,1328,1.0,0.01851051839588771,19.978265617216355,33.50522634426432,33.48671582586844,0.03184304916567787
mp_body.ear_mid.z,head_mp_diagnostic,mp_body,1328,1.0,15.447887908667326,63.669125735759735,64.40250918269157,48.95462127402425,0.007268164184505999
mp_body.ear_width,head_mp_diagnostic,mp_body,1328,1.0,6.88269581159642,14.715918060377504,15.412086049223845,8.529390237627425,0.02284453065942744
mp_body.hip_mid.x,pelvis,mp_body,1328,1.0,-3.1356271416369386,-0.8032239426544261,0.15070010521136,3.2863272468482987,0.046761941561178876
mp_body.hip_mid.y,pelvis,mp_body,1328,1.0,-1.6246812783268054,-0.21845897473967266,5.678831216346762,7.3035124946735674,0.01576520371061165
mp_body.hip_mid.z,pelvis,mp_body,1328,1.0,0.006810571067035199,0.023107766173779964,0.0702902302145958,0.0634796591475606,0.012101646746482364
mp_body.hip_width,pelvis,mp_body,1328,1.0,16.715812101510217,20.641000087977137,21.227540622119555,4.5117285206093385,0.004485741469192129
mp_body.left_ankle.x,lower_body_measure_only,mp_body,1328,1.0,-17.94159560062918,17.40091366333736,20.11925949159649,38.06085509222567,0.057275167531395
mp_body.left_ankle.y,lower_body_measure_only,mp_body,1328,1.0,-17.134169418774967,-13.551286733607371,20.59661588136129,37.73078530013626,0.03458395278260706
mp_body.left_ankle.z,lower_body_measure_only,mp_body,1328,1.0,-73.27946186065674,-71.96477949619293,-0.004759377698066637,73.27470248295867,0.046901119936695865
mp_body.left_ankle_lift_from_hips,lower_body_measure_only,mp_body,1328,1.0,-73.30202081357129,-71.9871363718994,-0.02848426149286043,73.27353655207843,0.046894561921131984
mp_body.left_ear.x,head_mp_diagnostic,mp_body,1328,1.0,-14.826356339107798,2.5964525299117422,52.39025529663382,67.21661163574161,0.010410563720142131
mp_body.left_ear.y,head_mp_diagnostic,mp_body,1328,1.0,1.3575327306765963,19.88486002958863,35.92441571515216,34.56688298447556,0.03278918604251483
mp_body.left_ear.z,head_mp_diagnostic,mp_body,1328,1.0,12.296242676675321,64.28881585597992,65.04169464111328,52.74545196443796,0.007308453360617961
mp_body.left_elbow.x,arms_measure_only,mp_body,1328,1.0,14.960970694433499,20.705775857287477,49.669652125510815,34.708681431077316,0.009460246498635633
mp_body.left_elbow.y,arms_measure_only,mp_body,1328,1.0,1.3436244192284263,8.192290358936502,17.646701150992428,16.303076731764,0.061909195351069056
mp_body.left_elbow.z,arms_measure_only,mp_body,1328,1.0,-0.34141297568567097,24.90227445960045,33.44161421060562,33.78302718629129,0.013567267977417507
mp_body.left_eye.x,head_mp_diagnostic,mp_body,1328,1.0,-20.447296787336438,-3.0725689651459565,50.784104817552134,71.23140160488857,0.011445287704136338
mp_body.left_eye.y,head_mp_diagnostic,mp_body,1328,1.0,5.119959850581349,30.031266124323636,42.98287213301777,37.862912282436426,0.027831696058470707
mp_body.left_eye.z,head_mp_diagnostic,mp_body,1328,1.0,16.85015708208084,63.65585923194885,64.77641940116882,47.92626231908798,0.009433263929485803
mp_body.left_eye_inner.x,head_mp_diagnostic,mp_body,1328,1.0,-20.468215086260578,-3.0519662865607793,50.747506234043534,71.21572132030411,0.011449658046776645
mp_body.left_eye_inner.y,head_mp_diagnostic,mp_body,1328,1.0,4.966081217125355,29.842207663584457,42.807549546451924,37.84146832932657,0.02791594563441278
mp_body.left_eye_inner.z,head_mp_diagnostic,mp_body,1328,1.0,16.806505993008614,63.65891993045807,64.7779968380928,47.97149084508419,0.00943149579629704
mp_body.left_eye_outer.x,head_mp_diagnostic,mp_body,1328,1.0,-20.467692926335904,-3.052029520250622,50.74266413644997,71.21035706278587,0.011452088211175843
mp_body.left_eye_outer.y,head_mp_diagnostic,mp_body,1328,1.0,4.928084525698667,29.844258789428494,42.77874765929415,37.85066313359548,0.027882364204936793
mp_body.left_eye_outer.z,head_mp_diagnostic,mp_body,1328,1.0,16.794472858309746,63.675567507743835,64.79446321725845,47.99999035894871,0.0094238408211696
mp_body.left_foot_index.x,arms_measure_only,mp_body,1328,1.0,-27.425051807125747,13.10688231424152,15.40602909366924,42.83108090079499,0.056483540449300075
mp_body.left_foot_index.y,arms_measure_only,mp_body,1328,1.0,-28.95884009207455,-25.607585797910616,24.36009802668343,53.318938118757984,0.02740726841238712
mp_body.left_foot_index.z,arms_measure_only,mp_body,1328,1.0,-63.803904354572296,-61.56343221664429,0.0,63.803904354572296,0.06767828710021853
mp_body.left_forearm_length,arms_measure_only,mp_body,1328,1.0,10.61573131591108,22.68063707082888,23.106249897946064,12.490518582034984,0.0152604409628795
mp_body.left_heel.x,lower_body_measure_only,mp_body,1328,1.0,-20.572541598585666,18.26197296528818,21.181634809295513,41.754176407881175,0.05437747332465148
mp_body.left_heel.y,lower_body_measure_only,mp_body,1328,1.0,-17.662579105309113,-13.75350978480598,20.495181516001022,38.15776062131013,0.037015625520036795
mp_body.left_heel.z,lower_body_measure_only,mp_body,1328,1.0,-78.03941667079926,-76.67111456394196,-0.1355235988740406,77.90389307192521,0.04981721105059387
mp_body.left_hip.x,pelvis,mp_body,1328,1.0,2.082877773875769,9.296570324039472,9.895913085889067,7.813035312013298,0.023357962284932705
mp_body.left_hip.y,pelvis,mp_body,1328,1.0,-0.33264005007555114,-0.04225707620964925,10.274982509203774,10.607622559279324,0.019159497373895565
mp_body.left_hip.z,pelvis,mp_body,1328,1.0,-7.299774736166,0.6207495462149382,2.3457737732678647,9.645548509433866,0.008264012202924444
mp_body.left_index.x,arms_measure_only,mp_body,1328,1.0,12.773044608413997,20.514705058640978,50.896215413797066,38.12317080538307,0.014464253152785789
mp_body.left_index.y,arms_measure_only,mp_body,1328,1.0,0.7188181880840654,23.84865611761191,29.030804735418112,28.311986547334048,0.05433008645984685
mp_body.left_index.z,arms_measure_only,mp_body,1328,1.0,-3.428449872881174,-1.7235294915735722,16.51048876345157,19.938938636332743,0.029009568851138305
mp_body.left_knee.x,lower_body_measure_only,mp_body,1328,1.0,4.170547544808058,12.217876485249707,14.63517601173972,10.46462846693166,0.11603555166687861
mp_body.left_knee.y,lower_body_measure_only,mp_body,1328,1.0,-2.4524153317219444,-0.8393646083359008,23.200550148843153,25.652965480565097,0.04198922807034379
mp_body.left_knee.z,lower_body_measure_only,mp_body,1328,1.0,-36.52563378214836,-35.81133037805557,3.226033374667166,39.75166715681553,0.04166678853399805
mp_body.left_knee_lift_from_hips,lower_body_measure_only,mp_body,1328,1.0,-36.54745239298791,-35.83494410850108,3.154451549053191,39.7019039420411,0.041724910011990655
mp_body.left_pinky.x,arms_measure_only,mp_body,1328,1.0,14.979012356029926,22.787987587612598,50.425402734388605,35.44639037835868,0.01442679164692539
mp_body.left_pinky.y,arms_measure_only,mp_body,1328,1.0,0.7182676003793875,19.431221000516146,24.495079304985865,23.776811704606477,0.06392046625647815
mp_body.left_pinky.z,arms_measure_only,mp_body,1328,1.0,-4.406796116381884,-2.7669737115502357,15.33630415797233,19.743100274354212,0.026720734016015175
mp_body.left_shoulder.x,shoulders,mp_body,1328,1.0,2.50598716329577,12.578488257330193,43.7451689461203,41.23918178282453,0.010558903402823819
mp_body.left_shoulder.y,shoulders,mp_body,1328,1.0,0.9012320955005529,12.19236463565123,22.505677426287523,21.60444533078697,0.04519705591164056
mp_body.left_shoulder.z,shoulders,mp_body,1328,1.0,3.2203736901283264,47.37324267625809,48.74530419707298,45.524930506944656,0.005482787934562587
mp_body.left_shoulder_lift_from_hips,shoulders,mp_body,1328,1.0,3.14784437417984,47.35055930214003,48.72084871865809,45.57300434447825,0.005489396773949154
mp_body.left_thumb.x,arms_measure_only,mp_body,1328,1.0,12.788347342920268,20.428790132608647,50.99079529439255,38.20244795147228,0.011138360740256408
mp_body.left_thumb.y,arms_measure_only,mp_body,1328,1.0,-0.35372010933897224,18.755047804175227,23.885506416316982,24.239226525655955,0.06044305765250576
mp_body.left_thumb.z,arms_measure_only,mp_body,1328,1.0,1.9127631932497027,3.5591905936598778,16.072621867060647,14.159858673810945,0.03593739757651463
mp_body.left_upper_arm_length,arms_measure_only,mp_body,1328,1.0,7.586720151163736,24.050318932128647,24.899397549078476,17.31267739791474,0.008173728524800021
mp_body.left_wrist.x,arms_measure_only,mp_body,1328,1.0,14.43585620914443,21.982484373818146,51.16668720739596,36.730830998251534,0.011839596338586996
mp_body.left_wrist.y,arms_measure_only,mp_body,1328,1.0,-0.49762158136362195,16.737030911321515,21.762167307702846,22.259788889066467,0.06480576165535275
mp_body.left_wrist.z,arms_measure_only,mp_body,1328,1.0,2.962236413732171,4.592645727097988,16.44746594130986,13.48522952757769,0.038800883166073157
mp_body.mouth_left.x,head_mp_diagnostic,mp_body,1328,1.0,-15.838013369645445,-2.197266295121427,45.88345969371407,61.72147306335952,0.011402779726077868
mp_body.mouth_left.y,head_mp_diagnostic,mp_body,1328,1.0,3.8375967742173684,27.24443758513207,38.3404135422709,34.502816768053535,0.030052453662811434
mp_body.mouth_left.z,head_mp_diagnostic,mp_body,1328,1.0,14.154362305998802,57.68784284591675,58.64099204540253,44.486629739403725,0.007985751722484436
mp_body.mouth_right.x,head_mp_diagnostic,mp_body,1328,1.0,-19.085743459188738,-6.51445293275983,45.104725729725125,64.19046918891387,0.01119024994182093
mp_body.mouth_right.y,head_mp_diagnostic,mp_body,1328,1.0,3.066961911496652,27.29388394556795,37.1725669309714,34.105605019474744,0.030541133613414723
mp_body.mouth_right.z,head_mp_diagnostic,mp_body,1328,1.0,15.679730474948883,57.101306319236755,58.257066905498505,42.57733643054962,0.0085018227661066
mp_body.nose.x,head_mp_diagnostic,mp_body,1328,1.0,-19.316319062923125,-4.151132640746378,47.08463530788454,66.40095437080767,0.012086582058198882
mp_body.nose.y,head_mp_diagnostic,mp_body,1328,1.0,4.714418197868983,30.516743643161412,41.022516243072815,36.308098045203835,0.028535037211700347
mp_body.nose.z,head_mp_diagnostic,mp_body,1328,1.0,16.086104810237885,59.699368476867676,60.98967045545578,44.903565645217896,0.009127188893040051
mp_body.right_ankle.x,lower_body_measure_only,mp_body,1328,1.0,-55.292040988728445,-2.563962518497515,1.4472523845456895,56.73929337327414,0.007206027581436017
mp_body.right_ankle.y,lower_body_measure_only,mp_body,1328,1.0,-22.042325905048163,-18.11875405973388,25.535381930718167,47.57770783576633,0.017301672770943348
mp_body.right_ankle.z,lower_body_measure_only,mp_body,1328,1.0,-74.12459135055542,-72.01306521892548,26.81235298514366,100.93694433569908,0.0031542818794562336
mp_body.right_ankle_lift_from_hips,lower_body_measure_only,mp_body,1328,1.0,-74.13835335872136,-72.03411269001663,26.7445464618504,100.88289982057177,0.00315235875107278
mp_body.right_ear.x,head_mp_diagnostic,mp_body,1328,1.0,-25.562372947518753,-12.443163990578556,49.88455827865997,75.44693122617872,0.009321243020963306
mp_body.right_ear.y,head_mp_diagnostic,mp_body,1328,1.0,-0.8542642087895918,20.12350592910176,32.61431250261793,33.46857671140752,0.029032157722353614
mp_body.right_ear.z,head_mp_diagnostic,mp_body,1328,1.0,19.261065796017647,63.02593648433685,64.25986886024475,44.998803064227104,0.008097456702990596
mp_body.right_elbow.x,arms_measure_only,mp_body,1328,1.0,-31.390790284211537,-22.557843207850627,41.37851165076709,72.76930193497863,0.007113175280682694
mp_body.right_elbow.y,arms_measure_only,mp_body,1328,1.0,-14.7061917015285,10.33932032533082,16.987679622773754,31.693871324302254,0.02789251805074849
mp_body.right_elbow.z,arms_measure_only,mp_body,1328,1.0,5.859878659248352,20.815687626600266,28.12349140644072,22.26361274719237,0.02201400406894986
mp_body.right_eye.x,head_mp_diagnostic,mp_body,1328,1.0,-22.816192914715153,-6.459732486731188,50.28295562959528,73.09914854431042,0.011401345349868757
mp_body.right_eye.y,head_mp_diagnostic,mp_body,1328,1.0,4.7738401678923115,30.273423061240784,42.39200939333209,37.61816922543978,0.027222739571360448
mp_body.right_eye.z,head_mp_diagnostic,mp_body,1328,1.0,18.256472125649452,63.46379220485687,64.67564761638641,46.41917549073696,0.009386903158950941
mp_body.right_eye_inner.x,head_mp_diagnostic,mp_body,1328,1.0,-22.981436089097468,-6.675757131175576,50.147630837094184,73.12906692619165,0.011378073084216352
mp_body.right_eye_inner.y,head_mp_diagnostic,mp_body,1328,1.0,4.803955289312875,30.289567780006184,42.44430677431876,37.64035148500589,0.027279045937802126
mp_body.right_eye_inner.z,head_mp_diagnostic,mp_body,1328,1.0,18.43573749065399,63.34560513496399,64.55896019935608,46.12322270870209,0.009437529902815652
mp_body.right_eye_outer.x,head_mp_diagnostic,mp_body,1328,1.0,-22.95154089496201,-6.561695256497161,50.033580254971675,72.98512114993369,0.011390707249988639
mp_body.right_eye_outer.y,head_mp_diagnostic,mp_body,1328,1.0,4.417068535808623,29.90740772101035,42.025415679983645,37.60834714417502,0.027250284717424474
mp_body.right_eye_outer.z,head_mp_diagnostic,mp_body,1328,1.0,18.2819776982069,63.359519839286804,64.5736888051033,46.2917111068964,0.009405742331824047
mp_body.right_foot_index.x,arms_measure_only,mp_body,1328,1.0,-64.24006341051212,-0.6712879938871009,3.5409788599242513,67.78104227043637,0.007405421638970233
mp_body.right_foot_index.y,arms_measure_only,mp_body,1328,1.0,-31.95617349011015,-28.337614077333832,33.97381693782928,65.92999042793943,0.01280457405041938
mp_body.right_foot_index.z,arms_measure_only,mp_body,1328,1.0,-64.54231292009354,-61.83588206768036,33.523965775966644,98.06627869606018,0.00532061082352267
mp_body.right_forearm_length,arms_measure_only,mp_body,1328,1.0,13.430977187329624,21.997177137046783,23.37319207004537,9.942214882715746,0.011513608992734695
mp_body.right_heel.x,lower_body_measure_only,mp_body,1328,1.0,-59.02091571988293,-2.0560322300160916,2.1230939681875585,61.14400968807049,0.007327353754866036
mp_body.right_heel.y,lower_body_measure_only,mp_body,1328,1.0,-23.082191859473834,-18.926132520379014,26.49400304699487,49.5761949064687,0.01749612882961631
mp_body.right_heel.z,lower_body_measure_only,mp_body,1328,1.0,-78.23771148920059,-76.10158920288086,25.47163993120192,103.70935142040251,0.0033605151983915
mp_body.right_hip.x,pelvis,mp_body,1328,1.0,-13.135799497368525,-11.063631640073869,-1.8843261569323846,11.25147334043614,0.011024252071896749
mp_body.right_hip.y,pelvis,mp_body,1328,1.0,-3.3028065132955415,-0.38088877290290934,2.213942402181881,5.5167489154774225,0.02630527716011573
mp_body.right_hip.z,pelvis,mp_body,1328,1.0,-2.332986341789365,-0.573347695171833,7.4296000972390175,9.762586439028382,0.008228031637464663
mp_body.right_index.x,arms_measure_only,mp_body,1328,1.0,-42.015953643905796,-17.719111046479284,46.666027287564894,88.68198093147069,0.01099111194728545
mp_body.right_index.y,arms_measure_only,mp_body,1328,1.0,-27.2163422494256,25.221562331690805,34.118530693764285,61.334872943189886,0.018245551811404182
mp_body.right_index.z,arms_measure_only,mp_body,1328,1.0,-19.828918874263763,-5.691350810229778,21.421051248908043,41.249970123171806,0.01596901345176117
mp_body.right_knee.x,lower_body_measure_only,mp_body,1328,1.0,-19.80905560740465,-6.4056587758228964,-4.275176775969468,15.533878831435183,0.021967797028258833
mp_body.right_knee.y,lower_body_measure_only,mp_body,1328,1.0,-3.895043668990481,-1.9129396546325177,19.61117757864154,23.506221247632023,0.024257590252390365
mp_body.right_knee.z,lower_body_measure_only,mp_body,1328,1.0,-39.64251607656479,-37.86708563566208,39.904329627752304,79.5468457043171,0.0020271553007681245
mp_body.right_knee_lift_from_hips,lower_body_measure_only,mp_body,1328,1.0,-39.66511768638156,-37.88926872657612,39.83627870678902,79.50139639317058,0.0020194786063406855
mp_body.right_pinky.x,arms_measure_only,mp_body,1328,1.0,-42.81981955637138,-20.76290245727516,45.97111276420342,88.7909323205748,0.01013986721296565
mp_body.right_pinky.y,arms_measure_only,mp_body,1328,1.0,-27.13208963727663,22.220664391013095,30.451353553944546,57.58344319122118,0.01899669068016122
mp_body.right_pinky.z,arms_measure_only,mp_body,1328,1.0,-19.992481991648674,-6.566150858998299,22.749797329306595,42.74227932095527,0.01634245638664623
mp_body.right_shoulder.x,shoulders,mp_body,1328,1.0,-26.173941324372272,-18.889615995742098,39.9388309987076,66.11277232307987,0.006439621115531717
mp_body.right_shoulder.y,shoulders,mp_body,1328,1.0,-3.9070747442895204,13.140947878588625,20.389271364410618,24.29634610870014,0.03532732242097893
mp_body.right_shoulder.z,shoulders,mp_body,1328,1.0,18.807374015450478,44.92332935333252,46.73636645078659,27.928992435336113,0.01085516994417739
mp_body.right_shoulder_lift_from_hips,shoulders,mp_body,1328,1.0,18.736623860895634,44.90080608520657,46.713266894221306,27.976643033325672,0.010823427817787206
mp_body.right_thumb.x,arms_measure_only,mp_body,1328,1.0,-39.289159995693225,-18.86410588867171,46.25007105489602,85.53923105058925,0.010145567714544983
mp_body.right_thumb.y,arms_measure_only,mp_body,1328,1.0,-26.64589731068326,20.257569857847514,29.00562906107724,55.6515263717605,0.01933091433860311
mp_body.right_thumb.z,arms_measure_only,mp_body,1328,1.0,-14.50670301914215,-0.6474917521700263,23.42638112604617,37.93308414518832,0.016183843710393733
mp_body.right_upper_arm_length,arms_measure_only,mp_body,1328,1.0,13.768683009635403,24.909349185779977,25.240260829005607,11.471577819370204,0.008573672455519184
mp_body.right_wrist.x,arms_measure_only,mp_body,1328,1.0,-39.896359939473676,-20.851688253809733,46.32160029536041,86.2179602348341,0.009747115462172686
mp_body.right_wrist.y,arms_measure_only,mp_body,1328,1.0,-26.53530394816467,18.995769803475994,27.768603014734964,54.30390696289963,0.018954178439677075
mp_body.right_wrist.z,arms_measure_only,mp_body,1328,1.0,-13.019851967692375,0.6010347744449973,24.327409416437145,37.347261384129524,0.01583955975733674
mp_body.shoulder_lift_l_minus_r,shoulders,mp_body,1328,1.0,-16.128746680915356,2.216114103794098,14.748550504446026,30.877297185361382,0.011620728366811214
mp_body.shoulder_mid.x,torso,mp_body,1328,1.0,-11.69427422083184,-3.1014481959477203,41.8460854220516,53.540359642883445,0.00794839118748207
mp_body.shoulder_mid.y,torso,mp_body,1328,1.0,-1.0646017403542227,12.703393799253,21.655157030523192,22.719758770877416,0.03788261880640013
mp_body.shoulder_mid.z,torso,mp_body,1328,1.0,11.037985198199749,46.179674565792084,47.145740389823914,36.107755191624165,0.0061556289696017485
mp_body.shoulder_width,shoulders,mp_body,1328,1.0,17.346483583280964,31.847867284623373,32.662445543760406,15.315961960479441,0.004434691434392844
mp_body.torso_forward_proxy,torso,mp_body,1328,1.0,-5.916110877862084,12.928862736247602,23.169107683139057,29.085218561001142,0.02932131909549784
mp_body.torso_height,torso,mp_body,1328,1.0,10.964891482144594,46.15607765736058,47.12345479056239,36.1585633084178,0.006149749012553566
mp_body.torso_side_proxy,torso,mp_body,1328,1.0,-9.00663474991251,-2.296531344157065,42.20724855993642,51.213883309848924,0.008486648345451608
mp_body.wrist_mid.x,arms_measure_only,mp_body,1328,1.0,-7.839998256185315,0.2658464776524472,48.56953867997212,56.40953693615744,0.009296461932809159
mp_body.wrist_mid.y,arms_measure_only,mp_body,1328,1.0,-14.173702599971683,18.055492340489657,23.884516211922065,38.05821881189375,0.025957346010363428
mp_body.wrist_mid.z,arms_measure_only,mp_body,1328,1.0,-0.7329336926341057,2.3849519435316324,19.25231013447046,19.985243827104565,0.02826688576412626
mp_norm.ankle_mid.x,lower_body_measure_only,mp_norm,1323,0.9962349397590361,0.2530533760786057,0.5985835790634155,0.6071973711252212,0.35414399504661553,0.010278801939958346
mp_norm.ankle_mid.y,lower_body_measure_only,mp_norm,1323,0.9962349397590361,0.3432994171977043,0.7139163315296173,0.7184496551752091,0.3751502379775048,0.010014841054599917
mp_norm.ankle_mid.z,lower_body_measure_only,mp_norm,1323,0.9962349397590361,-0.0565445234067738,0.26394767314195633,0.302590100467205,0.3591346238739788,0.025902668102545177
mp_norm.ear_mid.x,head_mp_diagnostic,mp_norm,1323,0.9962349397590361,0.4279471218585968,0.5179576426744461,0.5511299163103099,0.12318279445171315,0.030330802145012204
